"Country or Area","Year(s)","Variant","Value"
"Dominica","2048","Medium","5.8133"
"Dominica","2047","Medium","5.9049"
"Dominica","2046","Medium","6.0123"
"Dominica","2045","Medium","6.1455"
"Dominica","2044","Medium","6.2905"
"Dominica","2043","Medium","6.4307"
"Dominica","2042","Medium","6.5765"
"Dominica","2041","Medium","6.7256"
"Dominica","2040","Medium","6.8731"
"Dominica","2039","Medium","7.0319"
"Dominica","2038","Medium","7.195"
"Dominica","2037","Medium","7.3728"
"Dominica","2036","Medium","7.5808"
"Dominica","2035","Medium","7.7727"
"Dominica","2034","Medium","7.9723"
"Dominica","2033","Medium","8.1959"
"Dominica","2032","Medium","8.416"
"Dominica","2031","Medium","8.6448"
"Dominica","2030","Medium","8.8807"
"Dominica","2029","Medium","9.1256"
"Dominica","2028","Medium","9.3663"
"Dominica","2027","Medium","9.614"
"Dominica","2026","Medium","9.8704"
"Dominica","2025","Medium","10.1363"
"Dominica","2024","Medium","10.3999"
"Dominica","2023","Medium","10.6863"
"Dominica","2022","Medium","11.4203"
"Dominica","2021","Medium","11.53"
"Dominica","2020","Medium","11.8175"
"Dominica","2019","Medium","11.9672"
"Dominica","2018","Medium","12.0607"
"Dominica","2017","Medium","35.0031"
"Dominica","2016","Medium","30.3767"
"Dominica","2015","Medium","33.9228"
"Dominica","2014","Medium","36.2638"
"Dominica","2013","Medium","37.0765"
"Dominica","2012","Medium","27.9913"
"Dominica","2011","Medium","30.5554"
"Dominica","2010","Medium","21.1967"
"Dominica","2009","Medium","19.8395"
"Dominica","2008","Medium","12.8314"
"Dominica","2007","Medium","17.4513"
"Dominica","2006","Medium","13.9322"
"Dominica","2005","Medium","17.7734"
"Dominica","2004","Medium","14.4328"
"Dominica","2003","Medium","17.7503"
"Dominica","2002","Medium","13.6617"
"Dominica","2001","Medium","19.8559"
"Dominica","2000","Medium","16.6622"
"Dominica","1999","Medium","19.4262"
"Dominica","1998","Medium","13.1655"
"Dominica","1997","Medium","13.7678"
"Dominica","1996","Medium","13.4749"
"Dominica","1995","Medium","13.2621"
"Dominica","1994","Medium","16.35"
"Dominica","1993","Medium","14.3287"
"Dominica","1992","Medium","15.6247"
"Dominica","1991","Medium","17.8089"
"Dominica","1990","Medium","17.6114"
"Dominica","1989","Medium","19.9006"
"Dominica","1988","Medium","14.5925"
"Dominica","1987","Medium","20.2475"
"Dominica","1986","Medium","17.8222"
"Dominica","1985","Medium","21.1695"
"Dominica","1984","Medium","19.1037"
"Dominica","1983","Medium","14.6119"
"Dominica","1982","Medium","10.3794"
"Dominica","1981","Medium","11.7378"
"Dominica","1980","Medium","14.5356"
"Dominica","1979","Medium","15.5805"
"Dominica","1978","Medium","19.8536"
"Dominica","1977","Medium","24.7569"
"Dominica","1976","Medium","26.3902"
"Dominica","1975","Medium","29.7945"
"Dominica","1974","Medium","33.0712"
"Dominica","1973","Medium","37.7853"
"Dominica","1972","Medium","37.8065"
"Dominica","1971","Medium","50.4066"
"Dominica","1970","Medium","47.2863"
"Dominica","1969","Medium","57.5876"
"Dominica","1968","Medium","61.0322"
"Dominica","1967","Medium","54.443"
"Dominica","1966","Medium","65.759"
"Dominica","1965","Medium","60.0894"
"Dominica","1964","Medium","63.9751"
"Dominica","1963","Medium","100.0346"
"Dominica","1962","Medium","82.8995"
"Dominica","1961","Medium","91.4554"
"Dominica","1960","Medium","93.0244"
"Dominica","1959","Medium","111.8126"
"Dominica","1958","Medium","119.2216"
"Dominica","1957","Medium","121.3328"
"Dominica","1956","Medium","138.5258"
"Dominica","1955","Medium","146.3057"
"Dominica","1954","Medium","132.7512"
"Dominica","1953","Medium","142.1647"
"Dominica","1952","Medium","152.2234"
"Dominica","1951","Medium","133.7346"
"Dominica","1950","Medium","136.6673"

