"Country or Area","Year","Item","Value"
"Bahamas","2014","Household consumption expenditure (including Non-profit institutions serving households)","7199382680"
"Bahamas","2014","General government final consumption expenditure","1339160000"
"Bahamas","2014","Gross capital formation","3505390000"
"Bahamas","2014","Gross fixed capital formation (including Acquisitions less disposals of valuables)","3381020079"
"Bahamas","2014","Changes in inventories","124369921"
"Bahamas","2014","Exports of goods and services","4214450000"
"Bahamas","2014","Imports of goods and services","5133810000"
"Bahamas","2014","Gross Domestic Product (GDP)","11176100000"
"Bahamas","2013","Final consumption expenditure","8065305716"
"Bahamas","2013","Household consumption expenditure (including Non-profit institutions serving households)","6721065716"
"Bahamas","2013","General government final consumption expenditure","1344240000"
"Bahamas","2013","Gross capital formation","3062530000"
"Bahamas","2013","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2971134070"
"Bahamas","2013","Changes in inventories","91395930"
"Bahamas","2013","Exports of goods and services","4202780000"
"Bahamas","2013","Imports of goods and services","4824720000"
"Bahamas","2013","Gross Domestic Product (GDP)","10562800000"
"Bahamas","2012","Final consumption expenditure","8217705463"
"Bahamas","2012","Household consumption expenditure (including Non-profit institutions serving households)","6814619891"
"Bahamas","2012","General government final consumption expenditure","1403085572"
"Bahamas","2012","Gross capital formation","3360029015"
"Bahamas","2012","Gross fixed capital formation (including Acquisitions less disposals of valuables)","3251833393"
"Bahamas","2012","Changes in inventories","108195621"
"Bahamas","2012","Exports of goods and services","4087428282"
"Bahamas","2012","Imports of goods and services","4944665934"
"Bahamas","2012","Gross Domestic Product (GDP)","10720496826"
"Bahamas","2011","Final consumption expenditure","7726900000"
"Bahamas","2011","Household consumption expenditure (including Non-profit institutions serving households)","6341300000"
"Bahamas","2011","General government final consumption expenditure","1385600000"
"Bahamas","2011","Gross capital formation","3039600000"
"Bahamas","2011","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2860700000"
"Bahamas","2011","Changes in inventories","178900000"
"Bahamas","2011","Exports of goods and services","3769900000"
"Bahamas","2011","Imports of goods and services","5125700000"
"Bahamas","2011","Gross Domestic Product (GDP)","10070400000"
"Bahamas","2010","Final consumption expenditure","7491000000"
"Bahamas","2010","Household consumption expenditure (including Non-profit institutions serving households)","6227300000"
"Bahamas","2010","General government final consumption expenditure","1263700000"
"Bahamas","2010","Gross capital formation","2825400000"
"Bahamas","2010","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2697900000"
"Bahamas","2010","Changes in inventories","127500000"
"Bahamas","2010","Exports of goods and services","3528800000"
"Bahamas","2010","Imports of goods and services","4414100000"
"Bahamas","2010","Gross Domestic Product (GDP)","10095800000"
"Bahamas","2009","Final consumption expenditure","7313200000"
"Bahamas","2009","Household consumption expenditure (including Non-profit institutions serving households)","6048200000"
"Bahamas","2009","General government final consumption expenditure","1265000000"
"Bahamas","2009","Gross capital formation","2800300000"
"Bahamas","2009","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2675500000"
"Bahamas","2009","Changes in inventories","124800000"
"Bahamas","2009","Exports of goods and services","3412900000"
"Bahamas","2009","Imports of goods and services","4225400000"
"Bahamas","2009","Gross Domestic Product (GDP)","9982000000"
"Bahamas","2008","Final consumption expenditure","7625000000"
"Bahamas","2008","Household consumption expenditure (including Non-profit institutions serving households)","6447700000"
"Bahamas","2008","General government final consumption expenditure","1177300000"
"Bahamas","2008","Gross capital formation","3100500000"
"Bahamas","2008","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2980200000"
"Bahamas","2008","Changes in inventories","120300000"
"Bahamas","2008","Exports of goods and services","4157100000"
"Bahamas","2008","Imports of goods and services","5045700000"
"Bahamas","2008","Gross Domestic Product (GDP)","10526000000"
"Bahamas","2007","Final consumption expenditure","7487300000"
"Bahamas","2007","Household consumption expenditure (including Non-profit institutions serving households)","6415100000"
"Bahamas","2007","General government final consumption expenditure","1072200000"
"Bahamas","2007","Gross capital formation","3239700000"
"Bahamas","2007","Gross fixed capital formation (including Acquisitions less disposals of valuables)","3122400000"
"Bahamas","2007","Changes in inventories","117300000"
"Bahamas","2007","Exports of goods and services","4257100000"
"Bahamas","2007","Imports of goods and services","5088400000"
"Bahamas","2007","Gross Domestic Product (GDP)","10618300000"
"Bahamas","2006","Final consumption expenditure","7297100000"
"Bahamas","2006","Household consumption expenditure (including Non-profit institutions serving households)","6256100000"
"Bahamas","2006","General government final consumption expenditure","1041000000"
"Bahamas","2006","Gross capital formation","3407700000"
"Bahamas","2006","Gross fixed capital formation (including Acquisitions less disposals of valuables)","3291200000"
"Bahamas","2006","Changes in inventories","116500000"
"Bahamas","2006","Exports of goods and services","3895000000"
"Bahamas","2006","Imports of goods and services","5006500000"
"Bahamas","2006","Gross Domestic Product (GDP)","10167300000"
"Bahamas","2005","Final consumption expenditure","6804800000"
"Bahamas","2005","Household consumption expenditure (including Non-profit institutions serving households)","5845600000"
"Bahamas","2005","General government final consumption expenditure","959200000"
"Bahamas","2005","Gross capital formation","2688900000"
"Bahamas","2005","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2574300000"
"Bahamas","2005","Changes in inventories","114600000"
"Bahamas","2005","Exports of goods and services","3812500000"
"Bahamas","2005","Imports of goods and services","4193800000"
"Bahamas","2005","Gross Domestic Product (GDP)","9836200000"
"Bahamas","2004","Final consumption expenditure","6203600000"
"Bahamas","2004","Household consumption expenditure (including Non-profit institutions serving households)","5295900000"
"Bahamas","2004","General government final consumption expenditure","907700000"
"Bahamas","2004","Gross capital formation","2100000000"
"Bahamas","2004","Gross fixed capital formation (including Acquisitions less disposals of valuables)","1996000000"
"Bahamas","2004","Changes in inventories","104000000"
"Bahamas","2004","Exports of goods and services","3460500000"
"Bahamas","2004","Imports of goods and services","3421700000"
"Bahamas","2004","Gross Domestic Product (GDP)","9055300000"
"Bahamas","2003","Final consumption expenditure","5998700000"
"Bahamas","2003","Household consumption expenditure (including Non-profit institutions serving households)","5136400000"
"Bahamas","2003","General government final consumption expenditure","862300000"
"Bahamas","2003","Gross capital formation","2153100000"
"Bahamas","2003","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2046400000"
"Bahamas","2003","Changes in inventories","106700000"
"Bahamas","2003","Exports of goods and services","3176400000"
"Bahamas","2003","Imports of goods and services","3127000000"
"Bahamas","2003","Gross Domestic Product (GDP)","8870100000"
"Bahamas","2002","Final consumption expenditure","5886400000"
"Bahamas","2002","Household consumption expenditure (including Non-profit institutions serving households)","5040100000"
"Bahamas","2002","General government final consumption expenditure","846300000"
"Bahamas","2002","Gross capital formation","2150000000"
"Bahamas","2002","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2036200000"
"Bahamas","2002","Changes in inventories","113800000"
"Bahamas","2002","Exports of goods and services","3212800000"
"Bahamas","2002","Imports of goods and services","3028700000"
"Bahamas","2002","Gross Domestic Product (GDP)","8881200000"
"Bahamas","2001","Final consumption expenditure","5838100000"
"Bahamas","2001","Household consumption expenditure (including Non-profit institutions serving households)","5035700000"
"Bahamas","2001","General government final consumption expenditure","802400000"
"Bahamas","2001","Gross capital formation","2235300000"
"Bahamas","2001","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2115700000"
"Bahamas","2001","Changes in inventories","119600000"
"Bahamas","2001","Exports of goods and services","2834100000"
"Bahamas","2001","Imports of goods and services","3196400000"
"Bahamas","2001","Gross Domestic Product (GDP)","8317800000"
"Bahamas","2000","Final consumption expenditure","5374500000"
"Bahamas","2000","Household consumption expenditure (including Non-profit institutions serving households)","4627100000"
"Bahamas","2000","General government final consumption expenditure","747400000"
"Bahamas","2000","Gross capital formation","2437900000"
"Bahamas","2000","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2265100000"
"Bahamas","2000","Changes in inventories","172800000"
"Bahamas","2000","Exports of goods and services","3072900000"
"Bahamas","2000","Imports of goods and services","3359600000"
"Bahamas","2000","Gross Domestic Product (GDP)","8076500000"
"Bahamas","1999","Final consumption expenditure","5163200000"
"Bahamas","1999","Household consumption expenditure (including Non-profit institutions serving households)","4457700000"
"Bahamas","1999","General government final consumption expenditure","705500000"
"Bahamas","1999","Gross capital formation","2209300000"
"Bahamas","1999","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2128500000"
"Bahamas","1999","Changes in inventories","80800000"
"Bahamas","1999","Exports of goods and services","2801300000"
"Bahamas","1999","Imports of goods and services","3015600000"
"Bahamas","1999","Gross Domestic Product (GDP)","7683900000"
"Bahamas","1998","Final consumption expenditure","4787200000"
"Bahamas","1998","Household consumption expenditure (including Non-profit institutions serving households)","4136400000"
"Bahamas","1998","General government final consumption expenditure","650800000"
"Bahamas","1998","Gross capital formation","2194300000"
"Bahamas","1998","Gross fixed capital formation (including Acquisitions less disposals of valuables)","2130800000"
"Bahamas","1998","Changes in inventories","63500000"
"Bahamas","1998","Exports of goods and services","2368200000"
"Bahamas","1998","Imports of goods and services","2943000000"
"Bahamas","1998","Gross Domestic Product (GDP)","6833200000"
"Bahamas","1997","Final consumption expenditure","4394100000"
"Bahamas","1997","Household consumption expenditure (including Non-profit institutions serving households)","3758600000"
"Bahamas","1997","General government final consumption expenditure","635500000"
"Bahamas","1997","Gross capital formation","1841400000"
"Bahamas","1997","Gross fixed capital formation (including Acquisitions less disposals of valuables)","1781900000"
"Bahamas","1997","Changes in inventories","59500000"
"Bahamas","1997","Exports of goods and services","2335400000"
"Bahamas","1997","Imports of goods and services","2713700000"
"Bahamas","1997","Gross Domestic Product (GDP)","6332400000"
"Bahamas","1996","Final consumption expenditure","4007742372"
"Bahamas","1996","Household consumption expenditure (including Non-profit institutions serving households)","3439911862"
"Bahamas","1996","General government final consumption expenditure","567830510"
"Bahamas","1996","Gross capital formation","1367744269"
"Bahamas","1996","Gross fixed capital formation (including Acquisitions less disposals of valuables)","1316800336"
"Bahamas","1996","Changes in inventories","50943933"
"Bahamas","1996","Exports of goods and services","2319835016"
"Bahamas","1996","Imports of goods and services","2278023199"
"Bahamas","1996","Gross Domestic Product (GDP)","5862513960"
"Bahamas","1995","Final consumption expenditure","3827808833"
"Bahamas","1995","Household consumption expenditure (including Non-profit institutions serving households)","3304688522"
"Bahamas","1995","General government final consumption expenditure","523120311"
"Bahamas","1995","Gross capital formation","1166427053"
"Bahamas","1995","Gross fixed capital formation (including Acquisitions less disposals of valuables)","1061947536"
"Bahamas","1995","Changes in inventories","104479517"
"Bahamas","1995","Exports of goods and services","2216672961"
"Bahamas","1995","Imports of goods and services","2207158763"
"Bahamas","1995","Gross Domestic Product (GDP)","5164608418"
"Bahamas","1994","Final consumption expenditure","3547794377"
"Bahamas","1994","Household consumption expenditure (including Non-profit institutions serving households)","3017533617"
"Bahamas","1994","General government final consumption expenditure","530260761"
"Bahamas","1994","Gross capital formation","1036660045"
"Bahamas","1994","Gross fixed capital formation (including Acquisitions less disposals of valuables)","959198056"
"Bahamas","1994","Changes in inventories","77461989"
"Bahamas","1994","Exports of goods and services","2169443084"
"Bahamas","1994","Imports of goods and services","2039081356"
"Bahamas","1994","Gross Domestic Product (GDP)","4907552998"
"Bahamas","1993","Final consumption expenditure","3356623410"
"Bahamas","1993","Household consumption expenditure (including Non-profit institutions serving households)","2919408198"
"Bahamas","1993","General government final consumption expenditure","437215212"
"Bahamas","1993","Gross capital formation","887704739"
"Bahamas","1993","Gross fixed capital formation (including Acquisitions less disposals of valuables)","803004236"
"Bahamas","1993","Changes in inventories","84700503"
"Bahamas","1993","Exports of goods and services","2096380291"
"Bahamas","1993","Imports of goods and services","1862564915"
"Bahamas","1993","Gross Domestic Product (GDP)","4656325033"
"Bahamas","1992","Final consumption expenditure","3313056969"
"Bahamas","1992","Household consumption expenditure (including Non-profit institutions serving households)","2843654809"
"Bahamas","1992","General government final consumption expenditure","469402161"
"Bahamas","1992","Gross capital formation","1065442490"
"Bahamas","1992","Gross fixed capital formation (including Acquisitions less disposals of valuables)","989024623"
"Bahamas","1992","Changes in inventories","76417867"
"Bahamas","1992","Exports of goods and services","2038190994"
"Bahamas","1992","Imports of goods and services","1866315596"
"Bahamas","1992","Gross Domestic Product (GDP)","4682384800"
"Bahamas","1991","Final consumption expenditure","3388270139"
"Bahamas","1991","Household consumption expenditure (including Non-profit institutions serving households)","2904257520"
"Bahamas","1991","General government final consumption expenditure","484012619"
"Bahamas","1991","Gross capital formation","1123376387"
"Bahamas","1991","Gross fixed capital formation (including Acquisitions less disposals of valuables)","962485065"
"Bahamas","1991","Changes in inventories","160891322"
"Bahamas","1991","Exports of goods and services","2068198927"
"Bahamas","1991","Imports of goods and services","2011771707"
"Bahamas","1991","Gross Domestic Product (GDP)","4685397547"
"Bahamas","1990","Final consumption expenditure","3263680386"
"Bahamas","1990","Household consumption expenditure (including Non-profit institutions serving households)","2816468546"
"Bahamas","1990","General government final consumption expenditure","447211841"
"Bahamas","1990","Gross capital formation","1145516730"
"Bahamas","1990","Gross fixed capital formation (including Acquisitions less disposals of valuables)","987807212"
"Bahamas","1990","Changes in inventories","157709518"
"Bahamas","1990","Exports of goods and services","2237156637"
"Bahamas","1990","Imports of goods and services","2076588169"
"Bahamas","1990","Gross Domestic Product (GDP)","4767541687"
"Bahamas","1989","Final consumption expenditure","3167058378"
"Bahamas","1989","Household consumption expenditure (including Non-profit institutions serving households)","2710838585"
"Bahamas","1989","General government final consumption expenditure","456219793"
"Bahamas","1989","Gross capital formation","1186353362"
"Bahamas","1989","Gross fixed capital formation (including Acquisitions less disposals of valuables)","1068765037"
"Bahamas","1989","Changes in inventories","117588324"
"Bahamas","1989","Exports of goods and services","2150525039"
"Bahamas","1989","Imports of goods and services","2051739905"
"Bahamas","1989","Gross Domestic Product (GDP)","4612085023"
"Bahamas","1988","Final consumption expenditure","2080602864"
"Bahamas","1988","Household consumption expenditure (including Non-profit institutions serving households)","1566220019"
"Bahamas","1988","General government final consumption expenditure","514382846"
"Bahamas","1988","Gross capital formation","679151113"
"Bahamas","1988","Gross fixed capital formation (including Acquisitions less disposals of valuables)","653312768"
"Bahamas","1988","Changes in inventories","25838345"
"Bahamas","1988","Exports of goods and services","2919793251"
"Bahamas","1988","Imports of goods and services","2163993761"
"Bahamas","1988","Gross Domestic Product (GDP)","4091463142"
"Bahamas","1987","Final consumption expenditure","2245071599"
"Bahamas","1987","Household consumption expenditure (including Non-profit institutions serving households)","1735722792"
"Bahamas","1987","General government final consumption expenditure","509348807"
"Bahamas","1987","Gross capital formation","661884573"
"Bahamas","1987","Gross fixed capital formation (including Acquisitions less disposals of valuables)","655871234"
"Bahamas","1987","Changes in inventories","6013339"
"Bahamas","1987","Exports of goods and services","2705438690"
"Bahamas","1987","Imports of goods and services","2215011169"
"Bahamas","1987","Gross Domestic Product (GDP)","3935169678"
"Bahamas","1986","Final consumption expenditure","2044271252"
"Bahamas","1986","Household consumption expenditure (including Non-profit institutions serving households)","1570696691"
"Bahamas","1986","General government final consumption expenditure","473574561"
"Bahamas","1986","Gross capital formation","759004010"
"Bahamas","1986","Gross fixed capital formation (including Acquisitions less disposals of valuables)","759004010"
"Bahamas","1986","Exports of goods and services","2481666757"
"Bahamas","1986","Imports of goods and services","1980880599"
"Bahamas","1986","Gross Domestic Product (GDP)","3574150547"
"Bahamas","1985","Final consumption expenditure","1893238295"
"Bahamas","1985","Household consumption expenditure (including Non-profit institutions serving households)","1425646555"
"Bahamas","1985","General government final consumption expenditure","467591740"
"Bahamas","1985","Gross capital formation","702131401"
"Bahamas","1985","Gross fixed capital formation (including Acquisitions less disposals of valuables)","702131401"
"Bahamas","1985","Exports of goods and services","2401331358"
"Bahamas","1985","Imports of goods and services","1968523107"
"Bahamas","1985","Gross Domestic Product (GDP)","3306337382"
"Bahamas","1984","Final consumption expenditure","1809662527"
"Bahamas","1984","Household consumption expenditure (including Non-profit institutions serving households)","1371769687"
"Bahamas","1984","General government final consumption expenditure","437892840"
"Bahamas","1984","Gross capital formation","644748761"
"Bahamas","1984","Gross fixed capital formation (including Acquisitions less disposals of valuables)","644748761"
"Bahamas","1984","Exports of goods and services","2116154788"
"Bahamas","1984","Imports of goods and services","1810317075"
"Bahamas","1984","Gross Domestic Product (GDP)","3036122482"
"Bahamas","1983","Final consumption expenditure","1804030269"
"Bahamas","1983","Household consumption expenditure (including Non-profit institutions serving households)","1358050211"
"Bahamas","1983","General government final consumption expenditure","445980059"
"Bahamas","1983","Gross capital formation","603697368"
"Bahamas","1983","Gross fixed capital formation (including Acquisitions less disposals of valuables)","603697368"
"Bahamas","1983","Exports of goods and services","2203561487"
"Bahamas","1983","Imports of goods and services","1850301145"
"Bahamas","1983","Gross Domestic Product (GDP)","2842811436"
"Bahamas","1982","Final consumption expenditure","1615798156"
"Bahamas","1982","Household consumption expenditure (including Non-profit institutions serving households)","1236629734"
"Bahamas","1982","General government final consumption expenditure","379168422"
"Bahamas","1982","Gross capital formation","542405508"
"Bahamas","1982","Gross fixed capital formation (including Acquisitions less disposals of valuables)","542405508"
"Bahamas","1982","Exports of goods and services","2061858264"
"Bahamas","1982","Imports of goods and services","1621516875"
"Bahamas","1982","Gross Domestic Product (GDP)","2554188011"
"Bahamas","1981","Final consumption expenditure","1275865385"
"Bahamas","1981","Household consumption expenditure (including Non-profit institutions serving households)","962751979"
"Bahamas","1981","General government final consumption expenditure","313113406"
"Bahamas","1981","Gross capital formation","481710031"
"Bahamas","1981","Gross fixed capital formation (including Acquisitions less disposals of valuables)","481710031"
"Bahamas","1981","Exports of goods and services","1813127511"
"Bahamas","1981","Imports of goods and services","1299579232"
"Bahamas","1981","Gross Domestic Product (GDP)","2268372955"
"Bahamas","1980","Final consumption expenditure","1102925300"
"Bahamas","1980","Household consumption expenditure (including Non-profit institutions serving households)","848415374"
"Bahamas","1980","General government final consumption expenditure","254509926"
"Bahamas","1980","Gross capital formation","464971041"
"Bahamas","1980","Gross fixed capital formation (including Acquisitions less disposals of valuables)","464971041"
"Bahamas","1980","Exports of goods and services","1698593079"
"Bahamas","1980","Imports of goods and services","1158291856"
"Bahamas","1980","Gross Domestic Product (GDP)","2189549041"
"Bahamas","1979","Final consumption expenditure","1073803694"
"Bahamas","1979","Household consumption expenditure (including Non-profit institutions serving households)","867184212"
"Bahamas","1979","General government final consumption expenditure","206619482"
"Bahamas","1979","Gross capital formation","387475842"
"Bahamas","1979","Gross fixed capital formation (including Acquisitions less disposals of valuables)","387475842"
"Bahamas","1979","Exports of goods and services","1329832183"
"Bahamas","1979","Imports of goods and services","749276356"
"Bahamas","1979","Gross Domestic Product (GDP)","1824624081"
"Bahamas","1978","Final consumption expenditure","802728277"
"Bahamas","1978","Household consumption expenditure (including Non-profit institutions serving households)","654276152"
"Bahamas","1978","General government final consumption expenditure","148452126"
"Bahamas","1978","Gross capital formation","318910150"
"Bahamas","1978","Gross fixed capital formation (including Acquisitions less disposals of valuables)","318910150"
"Bahamas","1978","Exports of goods and services","900655809"
"Bahamas","1978","Imports of goods and services","542705824"
"Bahamas","1978","Gross Domestic Product (GDP)","1501748177"
"Bahamas","1977","Final consumption expenditure","739177083"
"Bahamas","1977","Household consumption expenditure (including Non-profit institutions serving households)","610996764"
"Bahamas","1977","General government final consumption expenditure","128180319"
"Bahamas","1977","Gross capital formation","273522727"
"Bahamas","1977","Gross fixed capital formation (including Acquisitions less disposals of valuables)","273522715"
"Bahamas","1977","Changes in inventories","12"
"Bahamas","1977","Exports of goods and services","754539957"
"Bahamas","1977","Imports of goods and services","477890943"
"Bahamas","1977","Gross Domestic Product (GDP)","1288018706"
"Bahamas","1976","Final consumption expenditure","748927178"
"Bahamas","1976","Household consumption expenditure (including Non-profit institutions serving households)","613081767"
"Bahamas","1976","General government final consumption expenditure","135845411"
"Bahamas","1976","Gross capital formation","250562946"
"Bahamas","1976","Gross fixed capital formation (including Acquisitions less disposals of valuables)","250562935"
"Bahamas","1976","Changes in inventories","11"
"Bahamas","1976","Exports of goods and services","859253966"
"Bahamas","1976","Imports of goods and services","680369681"
"Bahamas","1976","Gross Domestic Product (GDP)","1212959868"
"Bahamas","1975","Final consumption expenditure","741512078"
"Bahamas","1975","Household consumption expenditure (including Non-profit institutions serving households)","621739960"
"Bahamas","1975","General government final consumption expenditure","119772118"
"Bahamas","1975","Gross capital formation","227456729"
"Bahamas","1975","Gross fixed capital formation (including Acquisitions less disposals of valuables)","227456719"
"Bahamas","1975","Changes in inventories","10"
"Bahamas","1975","Exports of goods and services","850809304"
"Bahamas","1975","Imports of goods and services","685140621"
"Bahamas","1975","Gross Domestic Product (GDP)","1101104087"
"Bahamas","1974","Final consumption expenditure","781167117"
"Bahamas","1974","Household consumption expenditure (including Non-profit institutions serving households)","643257367"
"Bahamas","1974","General government final consumption expenditure","137909750"
"Bahamas","1974","Gross capital formation","243577642"
"Bahamas","1974","Gross fixed capital formation (including Acquisitions less disposals of valuables)","243577631"
"Bahamas","1974","Changes in inventories","11"
"Bahamas","1974","Exports of goods and services","966654124"
"Bahamas","1974","Imports of goods and services","907021819"
"Bahamas","1974","Gross Domestic Product (GDP)","1179144439"
"Bahamas","1973","Final consumption expenditure","660765591"
"Bahamas","1973","Household consumption expenditure (including Non-profit institutions serving households)","540711658"
"Bahamas","1973","General government final consumption expenditure","120053933"
"Bahamas","1973","Gross capital formation","200884204"
"Bahamas","1973","Gross fixed capital formation (including Acquisitions less disposals of valuables)","200884195"
"Bahamas","1973","Changes in inventories","9"
"Bahamas","1973","Exports of goods and services","728139608"
"Bahamas","1973","Imports of goods and services","645602529"
"Bahamas","1973","Gross Domestic Product (GDP)","972468120"
"Bahamas","1972","Final consumption expenditure","571058456"
"Bahamas","1972","Household consumption expenditure (including Non-profit institutions serving households)","472117084"
"Bahamas","1972","General government final consumption expenditure","98941372"
"Bahamas","1972","Gross capital formation","175595829"
"Bahamas","1972","Gross fixed capital formation (including Acquisitions less disposals of valuables)","175595822"
"Bahamas","1972","Changes in inventories","8"
"Bahamas","1972","Exports of goods and services","663387732"
"Bahamas","1972","Imports of goods and services","582377186"
"Bahamas","1972","Gross Domestic Product (GDP)","850048649"
"Bahamas","1971","Final consumption expenditure","530651343"
"Bahamas","1971","Household consumption expenditure (including Non-profit institutions serving households)","436628355"
"Bahamas","1971","General government final consumption expenditure","94022988"
"Bahamas","1971","Gross capital formation","163303122"
"Bahamas","1971","Gross fixed capital formation (including Acquisitions less disposals of valuables)","163303115"
"Bahamas","1971","Changes in inventories","7"
"Bahamas","1971","Exports of goods and services","618982207"
"Bahamas","1971","Imports of goods and services","558177158"
"Bahamas","1971","Gross Domestic Product (GDP)","790540409"
"Bahamas","1970","Final consumption expenditure","515245340"
"Bahamas","1970","Household consumption expenditure (including Non-profit institutions serving households)","423843886"
"Bahamas","1970","General government final consumption expenditure","91401455"
"Bahamas","1970","Gross capital formation","157874903"
"Bahamas","1970","Gross fixed capital formation (including Acquisitions less disposals of valuables)","157874896"
"Bahamas","1970","Changes in inventories","7"
"Bahamas","1970","Exports of goods and services","589030503"
"Bahamas","1970","Imports of goods and services","523535560"
"Bahamas","1970","Gross Domestic Product (GDP)","764262731"

